"기준_년분기_코드","행정동_코드","행정동_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"20252","11560535","영등포동","CS200038","독서실","10","11","0","0","0","0","1"
"20252","11560535","영등포동","CS200039","DVD방","2","2","50","1","0","0","0"
"20252","11560535","영등포동","CS200040","녹음실","5","5","0","0","0","0","0"
"20252","11560535","영등포동","CS200041","사진관","18","19","0","0","11","2","1"
"20252","11560535","영등포동","CS200042","통번역서비스","8","8","0","0","0","0","0"
"20252","11560535","영등포동","CS200043","건축물청소","29","29","0","0","0","0","0"
"20252","11560535","영등포동","CS200044","여행사","39","39","0","0","0","0","0"
"20252","11560535","영등포동","CS200046","의류임대","2","2","0","0","0","0","0"
"20252","11560535","영등포동","CS200047","가정용품임대","8","8","0","0","0","0","0"
"20252","11560535","영등포동","CS300001","슈퍼마켓","64","90","2","2","0","0","26"
"20252","11560535","영등포동","CS300002","편의점","12","67","2","1","3","2","55"
"20252","11560535","영등포동","CS300003","컴퓨터및주변장치판매","39","40","0","0","0","0","1"
"20252","11560535","영등포동","CS300004","핸드폰","28","28","0","0","11","3","0"
"20252","11560535","영등포동","CS300005","주류도매","2","2","0","0","0","0","0"
"20252","11560535","영등포동","CS300006","미곡판매","22","22","0","0","0","0","0"
"20252","11560535","영등포동","CS300007","육류판매","44","44","0","0","2","1","0"
"20252","11560535","영등포동","CS300008","수산물판매","34","35","0","0","0","0","1"
"20252","11560535","영등포동","CS300009","청과상","73","73","3","2","0","0","0"
"20252","11560535","영등포동","CS300010","반찬가게","97","97","1","1","1","1","0"
"20252","11560535","영등포동","CS300011","일반의류","501","504","1","7","2","9","3"
"20252","11560535","영등포동","CS300012","한복점","7","7","0","0","0","0","0"
"20252","11560535","영등포동","CS300013","유아의류","28","29","0","0","0","0","1"
"20252","11560535","영등포동","CS300014","신발","82","85","0","0","4","3","3"
"20252","11560535","영등포동","CS300015","가방","55","55","0","0","0","0","0"
"20252","11560535","영등포동","CS300016","안경","18","24","0","0","0","0","6"
"20252","11560535","영등포동","CS300017","시계및귀금속","49","50","2","1","2","1","1"
"20252","11560535","영등포동","CS300018","의약품","58","64","3","2","2","1","6"
"20252","11560535","영등포동","CS300019","의료기기","51","51","0","0","0","0","0"
"20252","11560535","영등포동","CS300020","서적","13","13","0","0","8","1","0"
"20252","11560535","영등포동","CS300021","문구","32","34","0","0","0","0","2"
"20252","11560535","영등포동","CS300022","화장품","70","79","3","2","5","4","9"
"20252","11560535","영등포동","CS300023","미용재료","15","15","0","0","0","0","0"
"20252","11560535","영등포동","CS300024","운동/경기용품","35","35","9","3","0","0","0"
"20252","11560535","영등포동","CS300025","자전거 및 기타운송장비","6","6","0","0","0","0","0"
"20252","11560535","영등포동","CS300026","완구","5","5","0","0","0","0","0"
"20252","11560535","영등포동","CS300027","섬유제품","20","20","0","0","0","0","0"
"20252","11560535","영등포동","CS300028","화초","63","63","0","0","0","0","0"
"20252","11560535","영등포동","CS300029","애완동물","16","17","12","2","6","1","1"
"20252","11560535","영등포동","CS300031","가구","12","12","0","0","0","0","0"
"20252","11560535","영등포동","CS300032","가전제품","13","13","0","0","0","0","0"
"20252","11560535","영등포동","CS300033","철물점","22","22","0","0","0","0","0"
"20252","11560535","영등포동","CS300034","악기","1","1","0","0","0","0","0"
"20252","11560535","영등포동","CS300035","인테리어","40","40","8","3","0","0","0"
"20252","11560535","영등포동","CS300036","조명용품","54","54","0","0","0","0","0"
"20252","11560535","영등포동","CS300037","중고차판매","3","3","0","0","0","0","0"
"20252","11560535","영등포동","CS300038","자동차부품","32","32","0","0","3","1","0"
"20252","11560535","영등포동","CS300039","모터사이클및부품","2","2","0","0","0","0","0"
"20252","11560535","영등포동","CS300040","재생용품 판매점","11","11","0","0","0","0","0"
"20252","11560535","영등포동","CS300041","예술품","6","6","0","0","0","0","0"
"20252","11560535","영등포동","CS300042","주유소","5","5","0","0","20","1","0"
"20252","11560535","영등포동","CS300043","전자상거래업","47","47","0","0","2","1","0"
"20252","11560540","여의동","CS100001","한식음식점","807","908","3","28","3","26","101"
"20252","11560540","여의동","CS100002","중식음식점","73","87","1","1","3","3","14"
"20252","11560540","여의동","CS100003","일식음식점","146","176","0","0","3","5","30"
"20252","11560540","여의동","CS100004","양식음식점","121","135","1","1","3","4","14"
"20252","11560540","여의동","CS100005","제과점","55","86","2","2","5","4","31"
"20252","11560540","여의동","CS100006","패스트푸드점","52","91","3","3","4","4","39"
"20252","11560540","여의동","CS100007","치킨전문점","19","50","8","4","6","3","31"
"20252","11560540","여의동","CS100008","분식전문점","98","124","4","5","1","1","26"
"20252","11560540","여의동","CS100009","호프-간이주점","133","149","2","3","4","6","16"
"20252","11560540","여의동","CS100010","커피-음료","275","413","3","14","5","21","138"
"20252","11560540","여의동","CS200001","일반교습학원","100","108","1","1","2","2","8"
"20252","11560540","여의동","CS200002","외국어학원","20","21","0","0","5","1","1"
"20252","11560540","여의동","CS200003","예술학원","52","57","2","1","2","1","5"
"20252","11560540","여의동","CS200004","컴퓨터학원","1","1","0","0","100","1","0"
"20252","11560540","여의동","CS200005","스포츠 강습","80","83","1","1","4","3","3"
"20252","11560540","여의동","CS200006","일반의원","111","111","3","3","3","3","0"
"20252","11560540","여의동","CS200007","치과의원","50","50","0","0","0","0","0"
"20252","11560540","여의동","CS200008","한의원","31","31","0","0","0","0","0"
"20252","11560540","여의동","CS200009","동물병원","5","5","0","0","0","0","0"
"20252","11560540","여의동","CS200010","변호사사무소","67","67","3","2","5","3","0"
"20252","11560540","여의동","CS200011","변리사사무소","11","11","0","0","0","0","0"
"20252","11560540","여의동","CS200012","법무사사무소","17","17","12","2","0","0","0"
"20252","11560540","여의동","CS200013","기타법무서비스","68","68","0","0","0","0","0"
"20252","11560540","여의동","CS200014","회계사사무소","67","67","0","0","0","0","0"
"20252","11560540","여의동","CS200015","세무사사무소","137","137","0","0","0","0","0"
"20252","11560540","여의동","CS200016","당구장","31","31","0","0","0","0","0"
"20252","11560540","여의동","CS200017","골프연습장","26","29","0","0","0","0","3"
"20252","11560540","여의동","CS200018","볼링장","2","2","0","0","0","0","0"
"20252","11560540","여의동","CS200019","PC방","2","3","0","0","0","0","1"
"20252","11560540","여의동","CS200021","기타오락장","6","6","0","0","17","1","0"
"20252","11560540","여의동","CS200022","복권방","2","2","0","0","0","0","0"
"20252","11560540","여의동","CS200023","통신기기수리","7","7","0","0","0","0","0"
"20252","11560540","여의동","CS200024","스포츠클럽","52","57","11","6","4","2","5"
"20252","11560540","여의동","CS200025","자동차수리","6","7","0","0","0","0","1"
"20252","11560540","여의동","CS200026","자동차미용","6","6","0","0","0","0","0"
"20252","11560540","여의동","CS200028","미용실","67","80","3","2","0","0","13"
"20252","11560540","여의동","CS200029","네일숍","22","22","0","0","14","3","0"
"20252","11560540","여의동","CS200030","피부관리실","70","75","8","6","1","1","5"
"20252","11560540","여의동","CS200031","세탁소","15","18","0","0","0","0","3"
"20252","11560540","여의동","CS200032","가전제품수리","4","4","0","0","0","0","0"
"20252","11560540","여의동","CS200033","부동산중개업","428","428","0","1","1","6","0"
"20252","11560540","여의동","CS200034","여관","8","8","0","0","0","0","0"
"20252","11560540","여의동","CS200035","게스트하우스","4","4","0","0","0","0","0"
"20252","11560540","여의동","CS200037","노래방","8","8","0","0","0","0","0"
"20252","11560540","여의동","CS200038","독서실","6","10","0","0","0","0","4"
"20252","11560540","여의동","CS200039","DVD방","1","1","0","0","0","0","0"
"20252","11560540","여의동","CS200040","녹음실","22","22","0","0","5","1","0"
"20252","11560540","여의동","CS200041","사진관","35","35","0","0","0","0","0"
"20252","11560540","여의동","CS200042","통번역서비스","37","37","0","0","3","1","0"
"20252","11560540","여의동","CS200043","건축물청소","31","31","0","0","0","0","0"
"20252","11560540","여의동","CS200044","여행사","101","101","1","1","0","0","0"
"20252","11560540","여의동","CS200045","비디오/서적임대","1","1","0","0","0","0","0"
"20252","11560540","여의동","CS200046","의류임대","3","3","0","0","0","0","0"
"20252","11560540","여의동","CS200047","가정용품임대","18","18","6","1","0","0","0"
"20252","11560540","여의동","CS300001","슈퍼마켓","61","98","0","0","2","2","37"
"20252","11560540","여의동","CS300002","편의점","38","94","4","4","4","4","56"
"20252","11560540","여의동","CS300003","컴퓨터및주변장치판매","160","160","1","1","0","0","0"
"20252","11560540","여의동","CS300004","핸드폰","22","22","0","0","5","1","0"
"20252","11560540","여의동","CS300005","주류도매","10","10","0","0","0","0","0"
"20252","11560540","여의동","CS300006","미곡판매","10","10","0","0","0","0","0"
"20252","11560540","여의동","CS300007","육류판매","20","20","0","0","0","0","0"
"20252","11560540","여의동","CS300008","수산물판매","10","10","0","0","10","1","0"
"20252","11560540","여의동","CS300009","청과상","23","23","0","0","0","0","0"
"20252","11560540","여의동","CS300010","반찬가게","76","85","5","4","4","3","9"
"20252","11560540","여의동","CS300011","일반의류","235","236","2","5","2","5","1"
"20252","11560540","여의동","CS300013","유아의류","6","8","0","0","13","1","2"
"20252","11560540","여의동","CS300014","신발","14","17","6","1","0","0","3"
"20252","11560540","여의동","CS300015","가방","20","20","0","0","0","0","0"
"20252","11560540","여의동","CS300016","안경","25","33","0","0","0","0","8"
"20252","11560540","여의동","CS300017","시계및귀금속","29","33","0","0","0","0","4"
"20252","11560540","여의동","CS300018","의약품","85","90","3","3","0","0","5"
"20252","11560540","여의동","CS300019","의료기기","19","19","0","0","0","0","0"
"20252","11560540","여의동","CS300020","서적","44","44","0","0","2","1","0"
"20252","11560540","여의동","CS300021","문구","37","44","0","0","2","1","7"
"20252","11560540","여의동","CS300022","화장품","141","142","1","2","3","4","1"
"20252","11560540","여의동","CS300023","미용재료","12","12","0","0","0","0","0"
"20252","11560540","여의동","CS300024","운동/경기용품","35","35","3","1","3","1","0"
"20252","11560540","여의동","CS300025","자전거 및 기타운송장비","6","6","0","0","0","0","0"
"20252","11560540","여의동","CS300026","완구","3","3","0","0","0","0","0"
"20252","11560540","여의동","CS300027","섬유제품","17","17","0","0","0","0","0"
"20252","11560540","여의동","CS300028","화초","64","66","3","2","3","2","2"
"20252","11560540","여의동","CS300029","애완동물","12","12","0","0","8","1","0"
"20252","11560540","여의동","CS300031","가구","18","18","0","0","0","0","0"
"20252","11560540","여의동","CS300032","가전제품","12","12","0","0","0","0","0"
"20252","11560540","여의동","CS300033","철물점","7","7","0","0","0","0","0"
"20252","11560540","여의동","CS300034","악기","2","2","0","0","0","0","0"
"20252","11560540","여의동","CS300035","인테리어","13","13","0","0","15","2","0"
"20252","11560540","여의동","CS300036","조명용품","117","117","0","0","1","1","0"
"20252","11560540","여의동","CS300037","중고차판매","2","2","0","0","0","0","0"
"20252","11560540","여의동","CS300038","자동차부품","24","24","0","0","0","0","0"
"20252","11560540","여의동","CS300039","모터사이클및부품","3","3","0","0","0","0","0"
"20252","11560540","여의동","CS300040","재생용품 판매점","6","6","0","0","0","0","0"
"20252","11560540","여의동","CS300041","예술품","10","10","0","0","0","0","0"
"20252","11560540","여의동","CS300042","주유소","7","7","0","0","0","0","0"
"20252","11560540","여의동","CS300043","전자상거래업","101","101","0","0","4","4","0"
"20252","11560550","당산1동","CS100001","한식음식점","257","293","5","14","5","15","36"
"20252","11560550","당산1동","CS100002","중식음식점","27","31","0","0","0","0","4"
"20252","11560550","당산1동","CS100003","일식음식점","32","35","3","1","0","0","3"
"20252","11560550","당산1동","CS100004","양식음식점","25","27","4","1","11","3","2"
"20252","11560550","당산1동","CS100005","제과점","14","20","5","1","10","2","6"
"20252","11560550","당산1동","CS100006","패스트푸드점","12","24","8","2","4","1","12"
"20252","11560550","당산1동","CS100007","치킨전문점","5","22","5","1","9","2","17"
"20252","11560550","당산1동","CS100008","분식전문점","28","35","9","3","3","1","7"
"20252","11560550","당산1동","CS100009","호프-간이주점","84","95","3","3","5","5","11"
"20252","11560550","당산1동","CS100010","커피-음료","102","133","5","7","4","5","31"
"20252","11560550","당산1동","CS200001","일반교습학원","41","45","0","0","2","1","4"
"20252","11560550","당산1동","CS200002","외국어학원","5","5","0","0","20","1","0"
"20252","11560550","당산1동","CS200003","예술학원","26","27","0","0","4","1","1"
"20252","11560550","당산1동","CS200004","컴퓨터학원","1","1","0","0","0","0","0"
"20252","11560550","당산1동","CS200005","스포츠 강습","15","15","7","1","0","0","0"
"20252","11560550","당산1동","CS200006","일반의원","17","17","6","1","0","0","0"
"20252","11560550","당산1동","CS200007","치과의원","15","15","0","0","0","0","0"
"20252","11560550","당산1동","CS200008","한의원","10","10","10","1","10","1","0"
"20252","11560550","당산1동","CS200009","동물병원","1","1","0","0","0","0","0"
"20252","11560550","당산1동","CS200010","변호사사무소","14","14","0","0","0","0","0"
"20252","11560550","당산1동","CS200011","변리사사무소","1","1","0","0","0","0","0"
"20252","11560550","당산1동","CS200012","법무사사무소","30","30","0","0","0","0","0"
"20252","11560550","당산1동","CS200013","기타법무서비스","32","32","0","0","0","0","0"
"20252","11560550","당산1동","CS200014","회계사사무소","14","14","0","0","0","0","0"
"20252","11560550","당산1동","CS200015","세무사사무소","110","110","0","0","0","0","0"
"20252","11560550","당산1동","CS200016","당구장","14","14","21","3","0","0","0"
"20252","11560550","당산1동","CS200017","골프연습장","10","10","0","0","0","0","0"
"20252","11560550","당산1동","CS200018","볼링장","2","2","0","0","0","0","0"
"20252","11560550","당산1동","CS200019","PC방","4","4","0","0","0","0","0"
"20252","11560550","당산1동","CS200020","전자게임장","1","1","0","0","0","0","0"
"20252","11560550","당산1동","CS200021","기타오락장","3","3","0","0","0","0","0"
"20252","11560550","당산1동","CS200022","복권방","4","4","0","0","0","0","0"
"20252","11560550","당산1동","CS200023","통신기기수리","3","3","0","0","0","0","0"
"20252","11560550","당산1동","CS200024","스포츠클럽","13","13","8","1","8","1","0"
"20252","11560550","당산1동","CS200025","자동차수리","17","17","0","0","6","1","0"
"20252","11560550","당산1동","CS200026","자동차미용","13","13","0","0","8","1","0"
"20252","11560550","당산1동","CS200027","모터사이클수리","4","4","0","0","0","0","0"
"20252","11560550","당산1동","CS200028","미용실","69","76","3","2","0","0","7"
"20252","11560550","당산1동","CS200029","네일숍","12","12","0","0","8","1","0"
"20252","11560550","당산1동","CS200030","피부관리실","44","45","2","1","7","3","1"
"20252","11560550","당산1동","CS200031","세탁소","9","11","0","0","0","0","2"
"20252","11560550","당산1동","CS200032","가전제품수리","20","20","0","0","0","0","0"
"20252","11560550","당산1동","CS200033","부동산중개업","145","145","0","0","1","2","0"
"20252","11560550","당산1동","CS200034","여관","26","26","4","1","0","0","0"
"20252","11560550","당산1동","CS200035","게스트하우스","1","1","0","0","0","0","0"
"20252","11560550","당산1동","CS200037","노래방","30","30","0","0","0","0","0"
"20252","11560550","당산1동","CS200038","독서실","13","13","0","0","0","0","0"
"20252","11560550","당산1동","CS200040","녹음실","9","9","0","0","0","0","0"
"20252","11560550","당산1동","CS200041","사진관","29","30","3","1","0","0","1"
"20252","11560550","당산1동","CS200042","통번역서비스","9","9","0","0","0","0","0"
"20252","11560550","당산1동","CS200043","건축물청소","30","30","0","0","0","0","0"
"20252","11560550","당산1동","CS200044","여행사","23","23","0","0","0","0","0"
"20252","11560550","당산1동","CS200047","가정용품임대","6","6","0","0","0","0","0"
"20252","11560550","당산1동","CS300001","슈퍼마켓","34","45","2","1","0","0","11"
"20252","11560550","당산1동","CS300002","편의점","13","36","3","1","3","1","23"
"20252","11560550","당산1동","CS300003","컴퓨터및주변장치판매","72","72","3","2","1","1","0"
"20252","11560550","당산1동","CS300004","핸드폰","30","30","0","0","0","0","0"
"20252","11560550","당산1동","CS300005","주류도매","3","3","0","0","0","0","0"
"20252","11560550","당산1동","CS300006","미곡판매","8","8","0","0","0","0","0"
"20252","11560550","당산1동","CS300007","육류판매","15","15","0","0","7","1","0"
"20252","11560550","당산1동","CS300008","수산물판매","20","20","0","0","0","0","0"
"20252","11560550","당산1동","CS300009","청과상","151","151","2","3","2","3","0"
"20252","11560550","당산1동","CS300010","반찬가게","44","45","2","1","7","3","1"
"20252","11560550","당산1동","CS300011","일반의류","44","45","0","0","0","0","1"
"20252","11560550","당산1동","CS300014","신발","11","11","0","0","0","0","0"
"20252","11560550","당산1동","CS300015","가방","16","16","0","0","19","3","0"
"20252","11560550","당산1동","CS300016","안경","5","7","0","0","0","0","2"
"20252","11560550","당산1동","CS300017","시계및귀금속","8","8","0","0","0","0","0"
"20252","11560550","당산1동","CS300018","의약품","18","19","5","1","5","1","1"
"20252","11560550","당산1동","CS300019","의료기기","35","35","0","0","3","1","0"
"20252","11560550","당산1동","CS300020","서적","11","11","0","0","9","1","0"
"20252","11560550","당산1동","CS300021","문구","19","22","0","0","0","0","3"
"20252","11560550","당산1동","CS300022","화장품","53","55","4","2","4","2","2"
"20252","11560550","당산1동","CS300023","미용재료","11","11","0","0","0","0","0"
"20252","11560550","당산1동","CS300024","운동/경기용품","24","24","8","2","8","2","0"
"20252","11560550","당산1동","CS300025","자전거 및 기타운송장비","3","3","0","0","0","0","0"
"20252","11560550","당산1동","CS300026","완구","16","16","0","0","19","3","0"
"20252","11560550","당산1동","CS300027","섬유제품","8","8","13","1","0","0","0"
"20252","11560550","당산1동","CS300028","화초","22","23","4","1","0","0","1"
"20252","11560550","당산1동","CS300029","애완동물","11","11","0","0","0","0","0"
"20252","11560550","당산1동","CS300030","중고가구","2","2","0","0","0","0","0"
"20252","11560550","당산1동","CS300031","가구","5","5","0","0","0","0","0"
"20252","11560550","당산1동","CS300032","가전제품","19","19","5","1","0","0","0"
"20252","11560550","당산1동","CS300033","철물점","10","10","10","1","0","0","0"
"20252","11560550","당산1동","CS300034","악기","2","2","0","0","0","0","0"
"20252","11560550","당산1동","CS300035","인테리어","19","19","5","1","0","0","0"
"20252","11560550","당산1동","CS300036","조명용품","45","45","0","0","2","1","0"
"20252","11560550","당산1동","CS300037","중고차판매","1","1","0","0","0","0","0"
"20252","11560550","당산1동","CS300038","자동차부품","21","21","0","0","0","0","0"
"20252","11560550","당산1동","CS300039","모터사이클및부품","7","7","0","0","0","0","0"
"20252","11560550","당산1동","CS300040","재생용품 판매점","7","7","0","0","0","0","0"
"20252","11560550","당산1동","CS300041","예술품","5","5","0","0","0","0","0"
"20252","11560550","당산1동","CS300042","주유소","3","3","0","0","0","0","0"
"20252","11560550","당산1동","CS300043","전자상거래업","139","139","0","0","3","4","0"
"20252","11560560","당산2동","CS100001","한식음식점","154","179","5","9","6","10","25"
"20252","11560560","당산2동","CS100002","중식음식점","22","29","3","1","0","0","7"
"20252","11560560","당산2동","CS100003","일식음식점","21","23","0","0","4","1","2"
"20252","11560560","당산2동","CS100004","양식음식점","12","13","0","0","0","0","1"
"20252","11560560","당산2동","CS100005","제과점","22","28","4","1","0","0","6"
"20252","11560560","당산2동","CS100006","패스트푸드점","8","20","5","1","5","1","12"
"20252","11560560","당산2동","CS100007","치킨전문점","7","19","0","0","5","1","12"
"20252","11560560","당산2동","CS100008","분식전문점","26","34","3","1","12","4","8"
"20252","11560560","당산2동","CS100009","호프-간이주점","37","43","0","0","0","0","6"
"20252","11560560","당산2동","CS100010","커피-음료","68","98","0","0","0","0","30"
"20252","11560560","당산2동","CS200001","일반교습학원","89","99","5","5","2","2","10"
"20252","11560560","당산2동","CS200002","외국어학원","15","17","0","0","0","0","2"
"20252","11560560","당산2동","CS200003","예술학원","47","51","8","4","6","3","4"
"20252","11560560","당산2동","CS200004","컴퓨터학원","1","1","0","0","0","0","0"
"20252","11560560","당산2동","CS200005","스포츠 강습","42","44","2","1","9","4","2"
"20252","11560560","당산2동","CS200006","일반의원","60","60","2","1","0","0","0"
"20252","11560560","당산2동","CS200007","치과의원","25","25","0","0","0","0","0"
"20252","11560560","당산2동","CS200008","한의원","19","19","0","0","0","0","0"
"20252","11560560","당산2동","CS200009","동물병원","3","3","0","0","0","0","0"
"20252","11560560","당산2동","CS200010","변호사사무소","5","5","0","0","0","0","0"
"20252","11560560","당산2동","CS200012","법무사사무소","4","4","0","0","0","0","0"
"20252","11560560","당산2동","CS200013","기타법무서비스","16","16","0","0","6","1","0"
"20252","11560560","당산2동","CS200014","회계사사무소","3","3","0","0","0","0","0"
"20252","11560560","당산2동","CS200015","세무사사무소","44","44","0","0","0","0","0"
"20252","11560560","당산2동","CS200016","당구장","11","11","9","1","0","0","0"
"20252","11560560","당산2동","CS200017","골프연습장","10","13","8","1","0","0","3"
"20252","11560560","당산2동","CS200019","PC방","3","3","33","1","0","0","0"
"20252","11560560","당산2동","CS200020","전자게임장","1","1","0","0","0","0","0"
"20252","11560560","당산2동","CS200021","기타오락장","3","3","33","1","0","0","0"
"20252","11560560","당산2동","CS200022","복권방","4","4","0","0","0","0","0"
"20252","11560560","당산2동","CS200023","통신기기수리","3","3","0","0","0","0","0"
"20252","11560560","당산2동","CS200024","스포츠클럽","33","34","18","6","0","0","1"
"20252","11560560","당산2동","CS200025","자동차수리","3","3","0","0","0","0","0"
"20252","11560560","당산2동","CS200026","자동차미용","1","1","0","0","0","0","0"
"20252","11560560","당산2동","CS200027","모터사이클수리","2","2","0","0","0","0","0"
"20252","11560560","당산2동","CS200028","미용실","49","56","0","0","2","1","7"
"20252","11560560","당산2동","CS200029","네일숍","15","16","0","0","0","0","1"
"20252","11560560","당산2동","CS200030","피부관리실","56","59","2","1","2","1","3"
"20252","11560560","당산2동","CS200031","세탁소","26","31","3","1","0","0","5"
"20252","11560560","당산2동","CS200032","가전제품수리","5","5","0","0","20","1","0"
"20252","11560560","당산2동","CS200033","부동산중개업","158","158","0","0","4","6","0"
"20252","11560560","당산2동","CS200034","여관","9","9","22","2","22","2","0"
"20252","11560560","당산2동","CS200035","게스트하우스","1","1","0","0","0","0","0"
"20252","11560560","당산2동","CS200037","노래방","13","13","0","0","0","0","0"
"20252","11560560","당산2동","CS200038","독서실","10","12","0","0","0","0","2"
"20252","11560560","당산2동","CS200039","DVD방","2","2","50","1","0","0","0"
"20252","11560560","당산2동","CS200040","녹음실","7","7","0","0","0","0","0"
"20252","11560560","당산2동","CS200041","사진관","17","17","0","0","0","0","0"
"20252","11560560","당산2동","CS200042","통번역서비스","15","15","7","1","0","0","0"
"20252","11560560","당산2동","CS200043","건축물청소","14","14","0","0","0","0","0"
"20252","11560560","당산2동","CS200044","여행사","38","38","0","0","0","0","0"
"20252","11560560","당산2동","CS200045","비디오/서적임대","1","2","0","0","0","0","1"
"20252","11560560","당산2동","CS200046","의류임대","1","1","0","0","0","0","0"
"20252","11560560","당산2동","CS200047","가정용품임대","5","6","0","0","0","0","1"
"20252","11560560","당산2동","CS300001","슈퍼마켓","17","37","3","1","5","2","20"
"20252","11560560","당산2동","CS300002","편의점","9","32","3","1","6","2","23"
"20252","11560560","당산2동","CS300003","컴퓨터및주변장치판매","29","29","0","0","0","0","0"
"20252","11560560","당산2동","CS300004","핸드폰","23","23","0","0","4","1","0"
"20252","11560560","당산2동","CS300005","주류도매","4","4","0","0","0","0","0"
"20252","11560560","당산2동","CS300006","미곡판매","8","8","0","0","0","0","0"
"20252","11560560","당산2동","CS300007","육류판매","7","7","0","0","0","0","0"
"20252","11560560","당산2동","CS300009","청과상","17","17","0","0","6","1","0"
"20252","11560560","당산2동","CS300010","반찬가게","32","34","0","0","3","1","2"
"20252","11560560","당산2동","CS300011","일반의류","45","45","4","2","2","1","0"
"20252","11560560","당산2동","CS300012","한복점","1","1","0","0","0","0","0"
"20252","11560560","당산2동","CS300013","유아의류","2","3","0","0","0","0","1"
"20252","11560560","당산2동","CS300014","신발","2","2","0","0","0","0","0"
"20252","11560560","당산2동","CS300015","가방","5","5","0","0","0","0","0"
"20252","11560560","당산2동","CS300016","안경","7","11","0","0","0","0","4"
"20252","11560560","당산2동","CS300017","시계및귀금속","4","4","0","0","0","0","0"
"20252","11560560","당산2동","CS300018","의약품","32","35","9","3","3","1","3"
"20252","11560560","당산2동","CS300019","의료기기","19","19","0","0","0","0","0"
"20252","11560560","당산2동","CS300020","서적","16","16","0","0","0","0","0"
"20252","11560560","당산2동","CS300021","문구","11","13","0","0","0","0","2"
"20252","11560560","당산2동","CS300022","화장품","36","38","0","0","5","2","2"
"20252","11560560","당산2동","CS300023","미용재료","2","2","0","0","0","0","0"
"20252","11560560","당산2동","CS300024","운동/경기용품","12","12","0","0","0","0","0"
"20252","11560560","당산2동","CS300025","자전거 및 기타운송장비","1","1","0","0","0","0","0"
"20252","11560560","당산2동","CS300026","완구","4","4","0","0","0","0","0"
"20252","11560560","당산2동","CS300027","섬유제품","7","7","0","0","0","0","0"
"20252","11560560","당산2동","CS300028","화초","13","13","15","2","0","0","0"
"20252","11560560","당산2동","CS300029","애완동물","5","5","20","1","0","0","0"
"20252","11560560","당산2동","CS300031","가구","6","6","0","0","0","0","0"
"20252","11560560","당산2동","CS300032","가전제품","5","5","0","0","0","0","0"
"20252","11560560","당산2동","CS300033","철물점","4","4","0","0","0","0","0"
"20252","11560560","당산2동","CS300034","악기","1","1","0","0","0","0","0"
"20252","11560560","당산2동","CS300035","인테리어","9","9","0","0","0","0","0"
"20252","11560560","당산2동","CS300036","조명용품","28","28","0","0","0","0","0"
"20252","11560560","당산2동","CS300038","자동차부품","15","15","0","0","0","0","0"
"20252","11560560","당산2동","CS300039","모터사이클및부품","1","1","0","0","0","0","0"
"20252","11560560","당산2동","CS300040","재생용품 판매점","3","3","0","0","0","0","0"
"20252","11560560","당산2동","CS300041","예술품","3","3","33","1","0","0","0"
"20252","11560560","당산2동","CS300042","주유소","1","1","0","0","0","0","0"
"20252","11560560","당산2동","CS300043","전자상거래업","65","65","0","0","3","2","0"
"20252","11560585","도림동","CS100001","한식음식점","52","60","0","0","2","1","8"
"20252","11560585","도림동","CS100002","중식음식점","18","18","6","1","0","0","0"
"20252","11560585","도림동","CS100003","일식음식점","1","1","0","0","0","0","0"
"20252","11560585","도림동","CS100004","양식음식점","2","2","0","0","0","0","0"
"20252","11560585","도림동","CS100005","제과점","7","10","10","1","0","0","3"
"20252","11560585","도림동","CS100006","패스트푸드점","1","2","0","0","0","0","1"
"20252","11560585","도림동","CS100007","치킨전문점","1","10","0","0","0","0","9"
"20252","11560585","도림동","CS100008","분식전문점","7","11","18","2","0","0","4"
"20252","11560585","도림동","CS100009","호프-간이주점","23","23","0","0","4","1","0"
"20252","11560585","도림동","CS100010","커피-음료","24","28","4","1","4","1","4"
"20252","11560585","도림동","CS200001","일반교습학원","18","21","0","0","0","0","3"
"20252","11560585","도림동","CS200002","외국어학원","1","1","0","0","0","0","0"
"20252","11560585","도림동","CS200003","예술학원","13","14","7","1","14","2","1"
"20252","11560585","도림동","CS200005","스포츠 강습","12","12","0","0","0","0","0"
"20252","11560585","도림동","CS200006","일반의원","8","8","0","0","0","0","0"
"20252","11560585","도림동","CS200007","치과의원","2","2","0","0","0","0","0"
"20252","11560585","도림동","CS200008","한의원","7","7","0","0","0","0","0"
"20252","11560585","도림동","CS200009","동물병원","1","1","0","0","0","0","0"
"20252","11560585","도림동","CS200013","기타법무서비스","1","1","0","0","0","0","0"
"20252","11560585","도림동","CS200014","회계사사무소","1","1","0","0","0","0","0"
"20252","11560585","도림동","CS200015","세무사사무소","6","6","0","0","0","0","0"
"20252","11560585","도림동","CS200016","당구장","6","6","0","0","0","0","0"
"20252","11560585","도림동","CS200017","골프연습장","3","3","0","0","0","0","0"
"20252","11560585","도림동","CS200019","PC방","1","2","0","0","0","0","1"
"20252","11560585","도림동","CS200022","복권방","2","2","0","0","0","0","0"
"20252","11560585","도림동","CS200024","스포츠클럽","9","9","11","1","0","0","0"
"20252","11560585","도림동","CS200025","자동차수리","25","25","0","0","0","0","0"
"20252","11560585","도림동","CS200026","자동차미용","4","4","0","0","0","0","0"
